symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
WTCBNB,0.00000000,0.000,0.00000000,0.00180500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DLTBTC,0.00000000,0.000,0.00000000,0.00000071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DLTETH,0.00000000,0.000,0.00000000,0.00016807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
AMBBTC,0.00000000,0.000,0.00000031,0.00000031,0.00000031,17893.00000000,0.00000030,6744427.00000000,0.00000031,119672.00000000,0.00000031,0.00000032,0.00000030,2749714.00000000,0.84637715,1695107611291,1695194011291,12248273,12249538,1266
AMBETH,0.00000000,0.000,0.00000000,0.00004100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
AMBBNB,0.00000000,0.000,0.00000000,0.00068500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BCCETH,0.00000000,0.000,0.00000000,2.47246000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BCCUSDT,0.00000000,0.000,0.00000000,448.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BCCBNB,0.00000000,0.000,0.00000000,54.29000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BATBTC,-0.00000009,-1.378,0.00000649,0.00000651,0.00000644,378.00000000,0.00000642,9991.00000000,0.00000644,413.00000000,0.00000653,0.00000655,0.00000641,69456.00000000,0.45053375,1695107614317,1695194014317,29225049,29225281,233
BATETH,0.00000230,2.212,0.00010581,0.00010390,0.00010630,60.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00010400,0.00010630,0.00010400,6199.00000000,0.65590410,1694660407728,1694746807728,5308670,5308687,18
BATBNB,0.00000000,0.000,0.00000000,0.00183100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BCPTBTC,0.00000000,0.000,0.00000000,0.00000048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BCPTETH,0.00000000,0.000,0.00000000,0.00008181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BCPTBNB,0.00000000,0.000,0.00000000,0.00116200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ARNBTC,0.00000000,0.000,0.00000000,0.00000761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ARNETH,0.00000000,0.000,0.00000000,0.00029362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
GVTBTC,0.00000000,0.000,0.00000000,0.00001792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
GVTETH,0.00000000,0.000,0.00000000,0.00384600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CDTBTC,0.00000000,0.000,0.00000000,0.00000317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CDTETH,0.00000000,0.000,0.00000000,0.00005119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
GXSBTC,0.00000000,0.000,0.00000000,0.00004581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
GXSETH,0.00000000,0.000,0.00000000,0.00062460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
NEOUSDT,0.04000000,0.536,7.63172955,7.46000000,7.50000000,97.44000000,7.50000000,1700.76000000,7.51000000,700.09000000,7.46000000,7.77000000,7.45000000,441030.67000000,3365826.79830000,1695107631092,1695194031092,94374563,94390806,16244
NEOBNB,0.00033000,0.962,0.03509536,0.03452000,0.03463000,0.59000000,0.03463000,13.34000000,0.03485000,60.02000000,0.03430000,0.03571000,0.03430000,199.81000000,7.01240400,1695107614412,1695194014412,4367278,4367329,52
POEBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
POEETH,0.00000000,0.000,0.00000000,0.00000664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
QSPBTC,0.00000000,0.000,0.00000000,0.00000076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
QSPETH,0.00000000,0.000,0.00000000,0.00002249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
QSPBNB,0.00000000,0.000,0.00000000,0.00052350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BTSBTC,0.00000000,0.000,0.00000000,0.00000043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BTSETH,0.00000000,0.000,0.00000000,0.00009498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BTSBNB,0.00000000,0.000,0.00000000,0.00144800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
XZCBTC,0.00000000,0.000,0.00000000,0.00013550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
XZCETH,0.00000000,0.000,0.00000000,0.00310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
XZCBNB,0.00000000,0.000,0.00000000,0.26750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LSKBTC,-0.00000021,-0.767,0.00002718,0.00002753,0.00002716,12.50000000,0.00002714,13.60000000,0.00002726,126.80000000,0.00002737,0.00002760,0.00002683,21742.00000000,0.59104897,1695107628644,1695194028644,15767089,15767243,155
LSKETH,0.00000100,0.223,0.00044919,0.00045000,0.00044900,2.90000000,0.00044900,273.70000000,0.00045300,784.80000000,0.00044800,0.00045500,0.00044400,1034.70000000,0.46477360,1695107540598,1695193940598,2807489,2807506,18
LSKBNB,0.00000000,0.000,0.00000000,0.06494000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
TNTBTC,0.00000000,0.000,0.00000000,0.00000261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
TNTETH,0.00000000,0.000,0.00000000,0.00000920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
FUELBTC,0.00000000,0.000,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
FUELETH,0.00000000,0.000,0.00000000,0.00002221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
MANABTC,-0.00000007,-0.636,0.00001097,0.00001100,0.00001094,82.00000000,0.00001093,18505.00000000,0.00001095,11465.00000000,0.00001101,0.00001105,0.00001087,327620.00000000,3.59507161,1695107627342,1695194027342,37532866,37535274,2409
MANAETH,0.00000070,0.389,0.00018156,0.00018020,0.00018080,154.00000000,0.00018100,338.00000000,0.00018150,132.00000000,0.00018010,0.00018320,0.00018000,19400.00000000,3.52219720,1695107630583,1695194030583,6654449,6654538,90
BCDBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BCDETH,0.00000000,0.000,0.00000000,0.00251000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DGDBTC,0.00000000,0.000,0.00000000,0.00393100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DGDETH,0.00000000,0.000,0.00000000,0.19260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
IOTABNB,0.00001500,2.137,0.00072234,0.00069300,0.00071700,94.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00070200,0.00074500,0.00070200,92481.00000000,66.80312200,1693450816019,1693537216019,3205532,3205686,155
ADXBTC,-0.00000010,-1.996,0.00000494,0.00000503,0.00000491,315.00000000,0.00000490,71093.00000000,0.00000491,375.00000000,0.00000501,0.00000501,0.00000490,696615.00000000,3.44356920,1695107606053,1695194006053,14297523,14298129,607
ADXETH,-0.00000080,-0.974,0.00008157,0.00008220,0.00008130,40.00000000,0.00008120,754.00000000,0.00008140,250.00000000,0.00008210,0.00008230,0.00008090,133447.00000000,10.88572900,1695107614248,1695194014248,3811106,3811366,261
ADXBNB,0.00000000,0.000,0.00000000,0.00492900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ADABTC,-0.00000009,-0.955,0.00000939,0.00000942,0.00000933,400.00000000,0.00000933,72495.50000000,0.00000934,74898.30000000,0.00000942,0.00000945,0.00000932,3391159.00000000,31.83488951,1695107622129,1695194022129,121222448,121226141,3694
ADAETH,0.00000040,0.259,0.00015516,0.00015440,0.00015460,126.20000000,0.00015460,10323.40000000,0.00015470,1681.30000000,0.00015420,0.00015580,0.00015390,305435.20000000,47.39174072,1695107627736,1695194027736,28402922,28403910,989
PPTBTC,0.00000000,0.000,0.00000000,0.00001855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
PPTETH,0.00000000,0.000,0.00000000,0.00141000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CMTBTC,0.00000000,0.000,0.00000000,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CMTETH,0.00000000,0.000,0.00000000,0.00000625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CMTBNB,0.00000000,0.000,0.00000000,0.00057700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
XLMBTC,-0.00000004,-0.907,0.00000435,0.00000442,0.00000437,518.00000000,0.00000437,312279.00000000,0.00000438,77152.00000000,0.00000441,0.00000442,0.00000431,4561556.00000000,19.85937939,1695107632718,1695194032718,55433843,55436297,2455
XLMETH,0.00000020,0.277,0.00007191,0.00007230,0.00007250,776.00000000,0.00007240,7291.00000000,0.00007260,7277.00000000,0.00007230,0.00007270,0.00007150,236659.00000000,17.01748560,1695107632202,1695194032202,11307895,11308417,523
XLMBNB,0.00000070,0.128,0.00054439,0.00054610,0.00054720,134.00000000,0.00054710,134.00000000,0.00054740,819.00000000,0.00054650,0.00055090,0.00054100,99260.00000000,54.03596640,1695107632260,1695194032260,4803134,4803722,589
CNDBTC,0.00000000,0.000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CNDETH,0.00000000,0.000,0.00000000,0.00002599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
CNDBNB,0.00000000,0.000,0.00000000,0.00033990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LENDBTC,0.00000000,0.000,0.00000000,0.00004512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LENDETH,0.00000000,0.000,0.00000000,0.00137174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
WABIBTC,0.00000000,0.000,0.00000000,0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
WABIETH,0.00000000,0.000,0.00000000,0.00040308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
WABIBNB,0.00000000,0.000,0.00000000,0.00024130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LTCETH,-0.00015000,-0.367,0.04091686,0.04092000,0.04075000,10.89100000,0.04072000,7.51200000,0.04074000,3.84900000,0.04090000,0.04130000,0.04059000,3450.34000000,141.17708163,1695107630237,1695194030237,16016549,16017913,1365
LTCUSDT,-0.42000000,-0.627,67.34776004,66.96000000,66.53000000,1.70800000,66.52000000,27.52400000,66.53000000,130.61300000,66.95000000,68.41000000,66.23000000,519514.88300000,34988163.67844000,1695107630407,1695194030407,307201233,307281149,79917
LTCBNB,-0.00100000,-0.324,0.30991418,0.30910000,0.30770000,0.18100000,0.30710000,1.86100000,0.30770000,162.61100000,0.30870000,0.31280000,0.30680000,1201.31400000,372.30424850,1695107632293,1695194032293,11298148,11299663,1516
TNBBTC,0.00000000,0.000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
TNBETH,0.00000000,0.000,0.00000000,0.00000752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
WAVESBTC,-0.00000020,-0.347,0.00005759,0.00005760,0.00005740,766.23000000,0.00005730,19475.45000000,0.00005750,12597.79000000,0.00005760,0.00005800,0.00005710,131686.26000000,7.58446180,1695107629835,1695194029835,45778217,45779562,1346
WAVESETH,0.00000200,0.211,0.00095051,0.00094800,0.00094900,0.05000000,0.00095000,64.45000000,0.00095300,96.70000000,0.00094700,0.00095700,0.00094700,846.90000000,0.80498533,1695107631588,1695194031588,5717333,5717352,20
WAVESBNB,0.00000000,0.000,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
GTOBTC,0.00000000,0.000,0.00000000,0.00000077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
GTOETH,0.00000000,0.000,0.00000000,0.00003197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
GTOBNB,0.00000000,0.000,0.00000000,0.00035200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ICXBTC,-0.00000014,-2.194,0.00000633,0.00000638,0.00000624,139.00000000,0.00000624,4865.00000000,0.00000626,4035.00000000,0.00000638,0.00000639,0.00000624,65151.00000000,0.41229251,1695107627698,1695194027698,32790584,32790732,149
ICXETH,0.00000000,0.000,0.00000000,0.00011790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ICXBNB,0.00000000,0.000,0.00000000,0.00465400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
OSTBTC,0.00000000,0.000,0.00000000,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
OSTETH,0.00000000,0.000,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
OSTBNB,0.00000000,0.000,0.00000000,0.00052500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ELFBTC,-0.00000002,-0.143,0.00001398,0.00001398,0.00001400,14.00000000,0.00001402,90.00000000,0.00001405,839.00000000,0.00001402,0.00001410,0.00001383,700102.00000000,9.79084634,1695107631477,1695194031477,18842411,18843425,1015
ELFETH,0.00000320,1.396,0.00023112,0.00022910,0.00023250,3857.00000000,0.00023220,1606.00000000,0.00023250,32876.00000000,0.00022930,0.00023290,0.00022880,214998.00000000,49.69135000,1695107630564,1695194030564,5610434,5610863,430
AIONBTC,0.00000000,0.000,0.00000000,0.00000139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
AIONETH,0.00000000,0.000,0.00000000,0.00002645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
